DATE DE CLASSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION (villages de vacances);NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION (résidences de tourisme);NOMBRE DE LOGEMENTS (villages de vacances)
17/06/2016;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONA LISA CAP COZ;26 Avenue de la Pointe;29170;FOUESNANT;http://hotel-monalisa-capcoz.monalisa.fr/;-;121;49;-;-;-
02/11/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONA LISA NÉRIS;40 AVENUE BOISROT DESSERVIERS;03310;NÉRIS-LES-BAINS;http://hotel-monalisaneris.monalisa.fr/;-;121;57;-;-;-
18/11/2020;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONA LISA VILLON;Boulevard du parc;69910;VILLIÉ-MORGON;https://www.monalisa.fr/etablissement-mona-lisa-villon/etablissement-37.html;-;90;45;-;-;-
05/06/2019;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONCEAU WAGRAM;7 rue Rennequin;75017;PARIS;http://www.hotelmonceau.com;-;45;25;-;-;-
17/07/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONCEAU ÉLYSÉES;108 RUE DE COURCELLES;75017;PARIS;www.hotelmonceauelysees.fr;-;53;29;-;-;-
30/11/2017;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MONDIAL;3 place de la résistance;37000;TOURS;www.hotelmondialtours.com;-;52;20;-;-;-
17/09/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONDIAL;5 cité Bergère;75009;PARIS;www.hotelmondialparis.com;-;156;63;-;-;-
29/10/2019;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONET;Rue Charrière du Puits;14600;HONFLEUR;www.hotel-monet-honfleur.com;-;30;14;-;-;-
01/06/2016;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONGE;55 rue Monge;75005;PARIS;http://www.hotelmonge.com;-;63;30;-;-;-
26/03/2021;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONSIEUR;62 rue des Mathurins;75008;PARIS 8E ARRONDISSEMENT;https://hotelmonsieur.com/;-;65;31;-;-;-
21/08/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONSIEUR HELDER;4 rue du helder;75009;PARIS;http://www.helder-paris-hotel.com/;-;49;23;-;-;-
28/03/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONSIGNY;17 avenue Malausséna;06000;NICE;http://www.hotelmonsignynice.com/fr;-;121;56;-;-;-
24/04/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONT AIGOUAL;34 QUAI DE LA BARRIèRE;48150;MEYRUEIS;http://www.hotel-mont-aigoual.com;-;61;28;-;-;-
23/02/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONT THABOR;1 chemin de l'envers;05240;LA SALLE LES ALPES;https://www.serre-chevalier.com/hiver/votre-sejour-dans-les-alpes/hebergement/hotels/228912-hotel-mont-thabor/;-;60;27;-;-;-
08/08/2019;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL MONT-BLANC CHAMONIX;62 allée du Majestic;74400;CHAMONIX-MONT-BLANC;http://www.hotelmontblancchamonix.com;-;93;40;-;-;-
30/03/2017;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MONT-BRISON;3 avenue du général de Gaulle;05100;BRIANÇON;www.hotelmontbrison.com;-;94;39;-;-;-
22/10/2018;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL MONTAIGNE;6 Avenue Montaigne;75008;PARIS;http://www.montaigne-hotel.com/;-;58;27;-;-;-
26/06/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTAIGNE;2 PLACE PASTEUR;24200;SARLAT-LA-CANÉDA;http://www.hotelmontaigne.fr;-;60;28;-;-;-
02/10/2017;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONTAIGNE & SPA;4 rue Montaigne;06400;CANNES;http://hotel-montaigne.com;-;192;96;-;-;-
25/09/2017;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL MONTALEMBERT;3 rue de Montalembert;75007;PARIS;http://www.hotel-montalembert.fr;-;128;50;-;-;-
31/07/2018;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MONTANA;164 rue lafayette;75010;PARIS;http://www.hotelmontanalafayette.com/;-;48;23;-;-;-
26/02/2020;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MONTCHAPET;26 rue Jacques Cellerier;21000;DIJON;https://www.hotel-montchapet.com;-;97;42;-;-;-
09/07/2019;HÔTEL DE TOURISME;5 étoiles;-;-;HÔTEL MONTE CARLO BEACH;Avenue Princesse Grace;06190;ROQUEBRUNE-CAP-MARTIN;http://fr.monte-carlo-beach.com/;-;84;40;-;-;-
19/06/2018;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONTE CRISTO;20 RUE PASCAL;75005;PARIS;https://www.hotelmontecristoparis.com/fr/;-;99;50;-;-;-
13/06/2019;HÔTEL DE TOURISME;1 étoile;-;-;HÔTEL MONTE D'ORO;COL DE VIZZAVONA;20219;VIVARIO;http://www.monte-oro.com/;-;44;18;-;-;-
18/12/2016;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTEROSA;30 rue la Bruyère;75009;PARIS;http://www.astotel.com/hotel/monterosa/overview;-;70;36;-;-;-
21/07/2017;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONTFLEURI ARC DE TRIOMPHE;21 Avenue de la Grande Armée;75116;PARIS;http://paris-hotel-montfleuri.com/fr/;-;84;42;-;-;-
21/06/2018;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MONTFORT;13 quai saint jean;65100;LOURDES;http://www.hotelmontfortlourdes.com;-;64;35;-;-;-
05/10/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTHOLON;15 rue de Montholon;75009;PARIS;www.hotelmontholonparis.com;-;41;18;-;-;-
02/10/2017;HÔTEL DE TOURISME;1 étoile;-;-;HÔTEL MONTMARTRE;4 rue de Clignancourt;75018;PARIS;www.hotelmontmartreclignancourt.com;-;91;31;-;-;-
15/09/2017;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MONTMARTRE MON AMOUR;7 Rue Paul Albert;75018;PARIS;www.hotelmontmartremonamour.com;-;48;24;-;-;-
27/07/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTMORENCY;11 rue Camille Saint Saëns;11000;CARCASSONNE;www.hotelmontmorency.com;-;78;30;-;-;-
27/11/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTPARNASSE ALÉSIA;147 ter rue d'Alésia;75014;PARIS;www.hotelmontparnassealesia.com;-;120;70;-;-;-
19/09/2016;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTPARNASSE DAGUERRE;94 RUE DAGUERRE;75014;PARIS;http://hotelmontparnassedaguerre.com;-;58;30;-;-;-
31/07/2015;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MONTPARNASSE SAINT-GERMAIN;19 rue du Départ;75014;PARIS;www.montparnasse-st-germain-hotel.com;-;63;28;-;-;-
13/06/2019;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MONTPENSIER PARIS;12 rue de Richelieu;75001;PARIS;http://www.montpensierparis.com;-;93;40;-;-;-
19/07/2017;HÔTEL DE TOURISME;1 étoile;-;-;HÔTEL MONTSOURIS ORLÉANS;15 rue Beaunier;75014;PARIS;http://parishotelmontsouris.com/fr/;-;48;27;-;-;-
20/03/2020;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOODZ;8 place claude barbier;38780;PONT-ÉVÊQUE;https://www.moodz-hotel.com/;-;39;19;-;-;-
21/08/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MORIS;13 rue René Boulanger;75010;PARIS;http://www.moris-paris-hotel.com;-;89;45;-;-;-
27/11/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MORPHÉE;35 rue de la Cousinerie;59650;VILLENEUVE-D'ASCQ;http://www.hotel-morphee.com;-;137;68;-;-;-
12/12/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOTEL 25;2 route de Crochte;59380;SOCX;https://www.motel25.fr/;-;82;41;-;-;-
23/05/2017;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MOTEL GRILL LES COURSAUX;LES COURSAUX;24300;AUGIGNAC;http://hotelenperigord.com;-;18;9;-;-;-
10/12/2016;HÔTEL DE TOURISME;1 étoile;-;-;HÔTEL MOTEL LES CARAIBES;20 Avenue Lafayette;34410;SÉRIGNAN;http://www.lescaraibes-serignan.com/;-;48;12;-;-;-
22/05/2018;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MOTEL MYRIAM;1245 avenue de la Méditerranée;34450;VIAS;http://www.motelmyriam.com;-;130;41;-;-;-
08/06/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOTEL ONE PARIS PORTE DOREE;295 avenue Daumesnil;75012;PARIS;https://www.motel-one.com/fr/hotels/france/paris/hotel-motel-one-paris-porte-doree-hotels-design-paris-porte-doree/;-;514;255;-;-;-
10/02/2020;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOTEL RELAIS 500 DE VIENNE;986 Rn 7;38121;CHONAS-L'AMBALLAN;www.relais-500-de-vienne.com;-;88;35;-;-;-
25/01/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOULIN PLAZA;39 RUE PIERRE FONTAINE;75009;PARIS;http://www.moulinplaza.com;-;99;50;-;-;-
22/06/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOULIN VERT;74 rue du moulin vert;75014;PARIS;www.hotel-moulinvert.com;-;52;28;-;-;-
26/06/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOUNÉA;LE BOURG;24620;MARQUAY;http://www.hotel-sarlat-dordogne-perigord.com/;-;39;14;-;-;-
24/03/2021;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MOXY LILLE CITY;3 rue Jean Bart;59000;LILLE;https://www.marriott.fr/hotels/travel/lilox-moxy-lille-city;-;260;127;-;-;-
15/02/2017;HÔTEL DE TOURISME;2 étoiles;-;-;HÔTEL MUCRINA;14 rue des tilleuls;34450;VIAS;http://www.mucrina.com;-;45;19;-;-;-
22/02/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MUGUET;11 rue Chevert;75007;PARIS;http://hotelparismuguet.com;-;91;40;-;-;-
18/09/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MURAT;119 bis boulevard Murat;75016;PARIS;http://www.paris-hotel-murat.com/;-;42;28;-;-;-
20/06/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MURET;LE VILLAGE;05130;SIGOYER;www.hotel-muret.com;-;42;19;-;-;-
25/01/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MURTEL;450 boulevard Fréjus michon;38350;LA MURE;http://www.hotel-murtel.com;-;93;40;-;-;-
29/03/2016;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MY HOME IN PARIS;5 rue de malte;75010;PARIS;www.myhomeinparis.fr;-;56;28;-;-;-
13/02/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MY HOTEL IN FRANCE LE MARAIS;2 bis rue commines;75003;PARIS;http://www.hotel-paris-marais.fr;-;61;38;-;-;-
16/08/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MYOSOTIS;1 avenue Monseigneur Rodhain;65100;LOURDES;http://www.hotel-myosotis-lourdes.com/;-;114;50;-;-;-
17/05/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MÉDIAN PORTE DE VERSAILLES;1 boulevard Victor;75015;PARIS;www.medianparisportedeversailles.com;-;249;128;-;-;-
16/08/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MÉDITERRANÉE;Avenue Napoléon;20260;CALVI;http://www.hotel-corse-mediterranee.com/;-;104;52;-;-;-
17/05/2018;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MÉDITERRANÉE;16 AVENUE ARISTIDE MAILLOL;66190;COLLIOURE;www.mediterranee-hotel.com;-;48;23;-;-;-
04/04/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MÉDITERRANÉE;5 rue des dryades;83980;LE LAVANDOU;http://www.hotel-med.fr;-;36;19;-;-;-
07/05/2018;HÔTEL DE TOURISME;4 étoiles;-;-;HÔTEL MÉDITERRANÉE;23 avenue du paradis;65100;LOURDES;http://www.lourdeshotelmed.com/;-;381;171;-;-;-
29/05/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MÉDITERRANÉE;358 Boulevard du Front de Mer;11210;PORT-LA-NOUVELLE;http://www.hotelmediterranee.com;-;75;29;-;-;-
26/04/2017;HÔTEL DE TOURISME;3 étoiles;-;-;HÔTEL MÉDITERRANÉE MENTON;5 rue de la république;06500;MENTON;http://hotel-med-menton.com;-;191;89;-;-;-
